FID,lat_gcj,lon_gcj,is_informalsettlement
6140,113.8524031,22.60265575,0
6141,113.8525831,22.60265581,0
6142,113.8527631,22.60265587,0
6143,113.8529431,22.60265593,0
6144,113.8513233,22.60283536,0
6145,113.8515033,22.60283542,0
6146,113.8516833,22.60283548,0
6147,113.8518632,22.60283554,0
6148,113.8520432,22.6028356,0
6149,113.8522232,22.60283565,0
6150,113.8524032,22.60283571,0
6151,113.8525832,22.60283577,0
6152,113.8527632,22.60283583,0
6153,113.8515034,22.60301538,0
6154,113.8516833,22.60301544,0
6155,113.8518633,22.60301549,0
6156,113.8520433,22.60301555,0
6157,113.8522233,22.60301561,0
6158,113.8524033,22.60301567,0
6159,113.8525833,22.60301573,0
6160,113.8527633,22.60301579,0
6161,113.8518634,22.60319545,0
6162,113.8520434,22.60319551,0
6163,113.8522234,22.60319557,0
6164,113.8524034,22.60319562,0
6165,113.8525834,22.60319568,0
6166,113.8524035,22.60337558,0
6167,113.9160573,22.51314605,1
6168,113.9162373,22.51314611,1
6169,113.9160568,22.5133275,1
6170,113.9162368,22.51332756,1
6171,113.9164168,22.51332762,1
6172,113.9165967,22.51332769,1
6173,113.9167767,22.51332775,1
6174,113.9162363,22.51350901,1
6175,113.9164163,22.51350907,1
6176,113.9165962,22.51350913,1
6177,113.9167762,22.51350919,1
6178,113.9169562,22.51350926,1
6179,113.9162358,22.51369046,1
6180,113.9164158,22.51369052,1
6181,113.9165957,22.51369058,1
6182,113.9167757,22.51369064,1
6183,113.9169557,22.5136907,1
6184,113.9164153,22.51387196,1
6185,113.9165952,22.51387203,1
6186,113.9167752,22.51387209,1
6187,113.9169552,22.51387215,1
6188,113.9164148,22.51405341,1
6189,113.9165947,22.51405347,1
6190,113.9167747,22.51405353,1
6191,113.9169547,22.51405359,1
6192,113.9225276,22.51641413,0
6193,113.9227076,22.51641419,0
6194,113.9228876,22.51641425,0
6195,113.9221672,22.51659543,0
6196,113.9223471,22.5165955,0
6197,113.9225271,22.51659556,0
6198,113.9227071,22.51659562,0
6199,113.9228871,22.51659568,0
6200,113.9219867,22.5167768,0
6201,113.9221667,22.51677686,0
6202,113.9223466,22.51677692,0
6203,113.9225266,22.51677698,0
6204,113.9227066,22.51677704,0
6205,113.9228866,22.5167771,0
6206,113.9230666,22.51677716,0
6207,113.9219862,22.51695822,0
6208,113.9221662,22.51695828,0
6209,113.9223462,22.51695834,0
6210,113.9225261,22.5169584,0
6211,113.9227061,22.51695846,0
6212,113.9228861,22.51695852,0
6213,113.9230661,22.51695858,0
6214,113.9225256,22.51713982,0
6215,113.9227056,22.51713988,0
6216,113.9228856,22.51713994,0
6217,113.9230656,22.51714,0
6218,113.9232456,22.51714006,0
6219,113.9225242,22.51768407,0
6220,113.9227042,22.51768413,0
6221,113.9228841,22.51768419,0
6222,113.9230641,22.51768425,0
6223,113.9232441,22.51768431,0
6224,113.9234241,22.51768438,0
6225,113.9236041,22.51768444,0
6226,113.923784,22.5176845,0
6227,113.9225237,22.51786548,0
6228,113.9227037,22.51786555,0
6229,113.9228837,22.51786561,0
6230,113.9230636,22.51786567,0
6231,113.9232436,22.51786573,0
6232,113.9234236,22.51786579,0
6233,113.9236036,22.51786585,0
6234,113.9237835,22.51786591,0
6235,113.9225232,22.5180469,0
6236,113.9227032,22.51804696,0
6237,113.9228832,22.51804702,0
6238,113.9230631,22.51804708,0
6239,113.9232431,22.51804714,0
6240,113.9234231,22.5180472,0
6241,113.9236031,22.51804726,0
6242,113.9237831,22.51804732,0
6243,113.923963,22.51804738,0
6244,113.924143,22.51804744,0
6245,113.924323,22.51804751,0
6246,113.9225227,22.51822831,0
6247,113.9227027,22.51822837,0
6248,113.9228827,22.51822843,0
6249,113.9230627,22.51822849,0
6250,113.9232426,22.51822855,0
6251,113.9234226,22.51822861,0
6252,113.9236026,22.51822867,0
6253,113.9237826,22.51822873,0
6254,113.9239626,22.51822879,0
6255,113.9241425,22.51822886,0
6256,113.9243225,22.51822892,0
6257,113.9227022,22.51840978,0
6258,113.9228822,22.51840984,0
6259,113.9230622,22.5184099,0
6260,113.9232422,22.51840996,0
6261,113.9234221,22.51841002,0
6262,113.9236021,22.51841008,0
6263,113.9237821,22.51841014,0
6264,113.9239621,22.5184102,0
6265,113.924142,22.51841026,0
6266,113.924322,22.51841032,0
6267,113.9227017,22.51859118,0
6268,113.9228817,22.51859124,0
6269,113.9230617,22.51859131,0
6270,113.9232417,22.51859137,0
6271,113.9234217,22.51859143,0
6272,113.9236016,22.51859149,0
6273,113.9237816,22.51859155,0
6274,113.9239616,22.51859161,0
6275,113.9241416,22.51859167,0
6276,113.9243215,22.51859173,0
6277,113.9227013,22.51877259,0
6278,113.9228812,22.51877265,0
6279,113.9230612,22.51877271,0
6280,113.9232412,22.51877277,0
6281,113.9234212,22.51877283,0
6282,113.9236011,22.51877289,0
6283,113.9237811,22.51877296,0
6284,113.9239611,22.51877302,0
6285,113.9241411,22.51877308,0
6286,113.9243211,22.51877314,0
6287,113.9228808,22.51895405,0
6288,113.9230607,22.51895412,0
6289,113.9232407,22.51895418,0
6290,113.9234207,22.51895424,0
6291,113.9236007,22.5189543,0
6292,113.9237806,22.51895436,0
6293,113.9239606,22.51895442,0
6294,113.9241406,22.51895448,0
6295,113.9243206,22.51895454,0
6296,113.9228803,22.51913546,0
6297,113.9230602,22.51913552,0
6298,113.9232402,22.51913558,0
6299,113.9234202,22.51913564,0
6300,113.9236002,22.5191357,0
6301,113.9237802,22.51913576,0
6302,113.9239601,22.51913582,0
6303,113.9241401,22.51913588,0
6304,113.9243201,22.51913594,0
6305,113.9228798,22.51931686,0
6306,113.9230598,22.51931692,0
6307,113.9232397,22.51931698,0
6308,113.9234197,22.51931704,0
6309,113.9235997,22.5193171,0
6310,113.9237797,22.51931716,0
6311,113.9239597,22.51931722,0
6312,113.9241396,22.51931728,0
6313,113.9243196,22.51931735,0
6314,113.9230593,22.51949832,0
6315,113.9232393,22.51949838,0
6316,113.9234192,22.51949844,0
6317,113.9235992,22.5194985,0
6318,113.9237792,22.51949856,0
6319,113.9239592,22.51949862,0
6320,113.9241392,22.51949868,0
6321,113.9243191,22.51949874,0
6322,113.9188888,22.53182766,1
6323,113.9190688,22.53182773,1
6324,113.9192488,22.53182779,1
6325,113.9188884,22.53200893,1
6326,113.9190684,22.53200899,1
6327,113.9192483,22.53200905,1
6328,113.9188879,22.53219019,1
6329,113.9190679,22.53219025,1
6330,113.9192479,22.53219031,1
6331,113.9188875,22.53237144,1
6332,113.9190675,22.5323715,1
6333,113.9192475,22.53237156,1
6334,113.9188871,22.5325527,1
6335,113.9190671,22.53255276,1
6336,113.9192471,22.53255282,1
6337,113.9188867,22.53273395,1
6338,113.9190667,22.53273401,1
6339,113.9192466,22.53273407,1
6340,113.9188863,22.5329152,1
6341,113.9190662,22.53291526,1
6342,113.9192462,22.53291532,1
6343,113.9194262,22.53291538,1
6344,113.9188858,22.53309645,1
6345,113.9190658,22.53309651,1
6346,113.9192458,22.53309657,1
6347,113.9194258,22.53309663,1
6348,113.9728661,22.53873181,1
6349,113.973046,22.53873187,1
6350,113.9728657,22.53891298,1
6351,113.9730456,22.53891304,1
6352,113.9732256,22.5389131,1
6353,113.9734056,22.53891315,1
6354,113.9726853,22.53909408,1
6355,113.9728653,22.53909414,1
6356,113.9730453,22.5390942,1
6357,113.9732252,22.53909426,1
6358,113.9239077,22.5410705,1
6359,113.9240876,22.54107056,1
6360,113.9242676,22.54107062,1
6361,113.9244476,22.54107068,1
6362,113.9246276,22.54107074,1
6363,113.9239073,22.54125163,1
6364,113.9240873,22.54125169,1
6365,113.9242672,22.54125175,1
6366,113.9244472,22.54125181,1
6367,113.9246272,22.54125187,1
6368,113.9239069,22.54143276,1
6369,113.9240869,22.54143282,1
6370,113.9242669,22.54143288,1
6371,113.9244468,22.54143294,1
6372,113.9246268,22.541433,1
6373,113.9715895,22.54706205,0
6374,113.9717694,22.54706211,0
6375,113.9719494,22.54706217,0
6376,113.9721294,22.54706223,0
6377,113.9712292,22.54724296,0
6378,113.9714092,22.54724302,0
6379,113.9715891,22.54724308,0
6380,113.9717691,22.54724314,0
6381,113.9719491,22.5472432,0
6382,113.972129,22.54724326,0
6383,113.972309,22.54724332,0
6384,113.972489,22.54724338,0
6385,113.972669,22.54724344,0
6386,113.9656275,22.56135196,1
6387,113.9658075,22.56135202,1
6388,113.9659875,22.56135207,1
6389,113.9661674,22.56135213,1
6390,113.9663474,22.56135219,1
6391,113.9656273,22.56153273,1
6392,113.9658073,22.56153279,1
6393,113.9659872,22.56153285,1
6394,113.9661672,22.56153291,1
6395,113.9663472,22.56153297,1
6396,113.9654471,22.56171345,1
6397,113.965627,22.56171351,1
6398,113.965807,22.56171357,1
6399,113.965987,22.56171363,1
6400,113.966167,22.56171368,1
6401,113.9654468,22.56189422,1
6402,113.9656268,22.56189428,1
6403,113.9658068,22.56189434,1
6404,113.9659868,22.5618944,1
6405,113.9661667,22.56189445,1
6406,113.9659865,22.56207516,1
6407,113.9661665,22.56207522,1
6408,113.9704687,22.58284107,1
6409,113.9702886,22.58302136,1
6410,113.9704686,22.58302142,1
6411,113.9706486,22.58302148,1
6412,113.9702885,22.58320171,1
6413,113.9704685,22.58320177,1
6414,113.9706485,22.58320182,1
6415,113.9708285,22.58320188,1
6416,113.9701085,22.58338199,1
6417,113.9702885,22.58338205,1
6418,113.9704685,22.58338211,1
6419,113.9706484,22.58338217,1
6420,113.9708284,22.58338223,1
6421,113.9702884,22.58356239,1
6422,113.9704684,22.58356245,1
6423,113.9706484,22.58356251,1
6424,114.0376408,22.66761207,1
6425,114.0378207,22.66761213,1
6426,114.0380007,22.66761219,1
6427,114.0376411,22.66779135,1
6428,114.0378211,22.66779141,1
6429,114.0380011,22.66779147,1
6430,114.0376415,22.66797063,1
6431,114.0378215,22.66797069,1
6432,114.0380014,22.66797075,1
6433,114.0286433,22.66814696,1
6434,114.0288233,22.66814702,1
6435,114.0376418,22.66814992,1
6436,114.0378218,22.66814997,1
6437,114.0380018,22.66815003,1
6438,114.0286437,22.66832624,1
6439,114.0288237,22.6683263,1
6440,114.0290036,22.66832636,1
6441,114.0291836,22.66832642,1
6442,114.0284641,22.66850547,1
6443,114.028644,22.66850552,1
6444,114.028824,22.66850558,1
6445,114.029004,22.66850564,1
6446,114.029184,22.6685057,1
6447,114.0293639,22.66850576,1
6448,114.0295439,22.66850582,1
6449,114.0284644,22.66868475,1
6450,114.0286444,22.66868481,1
6451,114.0288244,22.66868487,1
6452,114.0290043,22.66868492,1
6453,114.0291843,22.66868498,1
6454,114.0293643,22.66868504,1
6455,114.0295443,22.6686851,1
6456,114.0297242,22.66868516,1
6457,114.0286448,22.66886409,1
6458,114.0288247,22.66886415,1
6459,114.0290047,22.66886421,1
6460,114.0291847,22.66886427,1
6461,114.0293646,22.66886432,1
6462,114.0295446,22.66886438,1
6463,114.0297246,22.66886444,1
6464,114.0290051,22.66904349,1
6465,114.029185,22.66904355,1
6466,114.029365,22.66904361,1
6467,114.029545,22.66904367,1
6468,114.0297249,22.66904372,1
6469,114.0293654,22.66922289,1
6470,114.0295453,22.66922295,1
6471,114.0297253,22.66922301,1
6472,114.0683078,22.70851895,0
6473,114.0684877,22.70851901,0
6474,114.0686677,22.70851907,0
6475,114.0688477,22.70851913,0
6476,114.0690277,22.70851919,0
6477,114.068308,22.70869849,0
6478,114.068488,22.70869855,0
6479,114.068668,22.70869861,0
6480,114.0688479,22.70869867,0
6481,114.0690279,22.70869873,0
6482,114.0681283,22.70887798,0
6483,114.0683083,22.70887804,0
6484,114.0684882,22.7088781,0
6485,114.0686682,22.70887816,0
6486,114.0688482,22.70887822,0
6487,114.0690281,22.70887828,0
6488,114.0681285,22.70905754,0
6489,114.0683085,22.7090576,0
6490,114.0684885,22.70905766,0
6491,114.0686684,22.70905772,0
6492,114.0688484,22.70905778,0
6493,114.0690284,22.70905784,0
6494,114.0681288,22.70923709,0
6495,114.0683087,22.70923715,0
6496,114.0684887,22.70923721,0
6497,114.0686687,22.70923727,0
6498,114.0688486,22.70923733,0
6499,114.0690286,22.70923739,0
6500,114.068309,22.70941671,0
6501,114.0684889,22.70941677,0
6502,114.0686689,22.70941683,0
6503,114.0688489,22.70941689,0
6504,114.0690289,22.70941695,0
6505,114.0697487,22.70941719,1
6506,114.0699287,22.70941725,1
6507,114.0701087,22.70941731,1
6508,114.0702886,22.70941736,1
6509,114.0704686,22.70941742,1
6510,114.0683092,22.70959626,0
6511,114.0684892,22.70959632,0
6512,114.0686692,22.70959638,0
6513,114.0688491,22.70959644,0
6514,114.0690291,22.7095965,0
6515,114.069749,22.70959674,1
6516,114.0699289,22.7095968,1
6517,114.0701089,22.70959686,1
6518,114.0702889,22.70959692,1
6519,114.0704688,22.70959698,1
6520,114.0683095,22.70977583,0
6521,114.0684894,22.70977589,0
6522,114.0686694,22.70977595,0
6523,114.0688494,22.70977601,0
6524,114.0690293,22.70977607,0
6525,114.0697492,22.7097763,1
6526,114.0699292,22.70977636,1
6527,114.0701091,22.70977642,1
6528,114.0702891,22.70977648,1
6529,114.0704691,22.70977654,1
6530,114.0684897,22.70995545,0
6531,114.0686696,22.70995551,0
6532,114.0688496,22.70995557,0
6533,114.0690296,22.70995563,0
6534,114.0697494,22.70995587,1
6535,114.0699294,22.70995593,1
6536,114.0701094,22.70995599,1
6537,114.0702893,22.70995605,1
6538,114.0704693,22.70995611,1
6539,114.0684899,22.71013501,0
6540,114.0686699,22.71013507,0
6541,114.0688498,22.71013513,0
6542,114.0690298,22.71013519,0
6543,114.0697497,22.71013543,1
6544,114.0699296,22.71013549,1
6545,114.0701096,22.71013555,1
6546,114.0702896,22.71013561,1
6547,114.0704696,22.71013567,1
6548,114.0684901,22.71031458,0
6549,114.0686701,22.71031464,0
6550,114.0688501,22.7103147,0
6551,114.06903,22.71031476,0
6552,114.0697499,22.710315,1
6553,114.0699299,22.71031506,1
6554,114.0701098,22.71031512,1
6555,114.0702898,22.71031518,1
6556,114.0704698,22.71031524,1
6557,114.0686703,22.71049421,0
6558,114.0688503,22.71049427,0
6559,114.0690303,22.71049433,0
6560,114.0686706,22.71067378,0
6561,114.0688505,22.71067384,0
6562,114.0630966,22.71480272,0
6563,114.0632766,22.71480278,0
6564,114.0634565,22.71480284,0
6565,114.0636365,22.7148029,0
6566,114.0627369,22.71498223,0
6567,114.0629168,22.71498229,0
6568,114.0630968,22.71498235,0
6569,114.0632768,22.71498241,0
6570,114.0634567,22.71498247,0
6571,114.0636367,22.71498253,0
6572,114.0627371,22.71516186,0
6573,114.062917,22.71516192,0
6574,114.063097,22.71516198,0
6575,114.063277,22.71516204,0
6576,114.0634569,22.7151621,0
6577,114.0636369,22.71516216,0
6578,114.0630972,22.71534161,0
6579,114.0632772,22.71534167,0
6580,114.0634571,22.71534173,0
6581,114.0636371,22.71534179,0
6582,114.0636373,22.71552143,0
6583,114.0215412,22.73762267,0
6584,114.0213613,22.73780258,0
6585,114.0215413,22.73780264,0
6586,114.0217213,22.7378027,0
6587,114.0215414,22.73798262,0
6588,114.0217213,22.73798268,0
6589,114.0219013,22.73798274,0
6590,114.0217214,22.73816266,0
6591,114.0219014,22.73816272,0
6592,114.0219014,22.7383427,0
6593,114.0220814,22.73834276,0
6594,114.0631072,22.61178991,0
6595,114.0631073,22.61196971,0
6596,114.0636477,22.61250926,0
6597,114.0638277,22.61250932,0
6598,114.0640076,22.61250938,0
6599,114.0638278,22.61268911,0
6600,114.0640078,22.61268916,0
6601,114.0641878,22.61268922,0
6602,114.0641879,22.61286901,0
6603,114.0688735,22.61916111,1
6604,114.0686937,22.61934074,1
6605,114.0688737,22.61934079,1
6606,114.0690536,22.61934085,1
6607,114.0685139,22.61952036,1
6608,114.0686939,22.61952041,1
6609,114.0688739,22.61952047,1
6610,114.0690538,22.61952053,1
6611,114.0692338,22.61952059,1
6612,114.0683341,22.61969997,1
6613,114.0685141,22.61970003,1
6614,114.0686941,22.61970009,1
6615,114.0688741,22.61970015,1
6616,114.069054,22.6197002,1
6617,114.0683344,22.61987964,1
6618,114.0685143,22.6198797,1
6619,114.0686943,22.61987976,1
6620,114.0688743,22.61987982,1
6621,114.0685145,22.62005937,1
6622,114.0686945,22.62005943,1
6623,114.0856139,22.62204105,0
6624,114.0852542,22.62222057,0
6625,114.0854342,22.62222063,0
6626,114.0856141,22.62222068,0
6627,114.0857941,22.62222074,0
6628,114.0859741,22.6222208,0
6629,114.0848945,22.62240009,0
6630,114.0850744,22.62240015,0
6631,114.0852544,22.6224002,0
6632,114.0854344,22.62240026,0
6633,114.0856144,22.62240032,0
6634,114.0857943,22.62240038,0
6635,114.0859743,22.62240043,0
6636,114.0861543,22.62240049,0
6637,114.0839983,22.6252736,1
6638,114.0841783,22.62527366,1
6639,114.0843582,22.62527372,1
6640,114.0845382,22.62527378,1
6641,114.0847182,22.62527383,1
6642,114.085618,22.62527412,0
6643,114.0838185,22.62545314,1
6644,114.0839985,22.62545319,1
6645,114.0841785,22.62545325,1
6646,114.0843585,22.62545331,1
6647,114.0845384,22.62545337,1
6648,114.0847184,22.62545342,1
6649,114.0856182,22.62545371,0
6650,114.0838188,22.62563272,1
6651,114.0839988,22.62563278,1
6652,114.0665432,22.62670465,0
6653,114.0667232,22.62670471,0
6654,114.0669031,22.62670476,0
6655,114.0670831,22.62670482,0
6656,114.0672631,22.62670488,0
6657,114.0670834,22.62688439,0
6658,114.0672633,22.62688445,0
6659,114.0858001,22.62689041,0
6660,114.0859801,22.62689047,0
6661,114.0861601,22.62689053,0
6662,114.0858004,22.62706998,0
6663,114.0859803,22.62707004,0
6664,114.0861603,22.6270701,0
6665,114.0858006,22.62724955,0
6666,114.0859806,22.62724961,0
6667,114.0861606,22.62724966,0
6668,114.0863405,22.62724972,0
6669,114.0262413,22.63441112,1
6670,114.0264213,22.63441117,1
6671,114.0266012,22.63441123,1
6672,114.0262416,22.63459059,1
6673,114.0264216,22.63459065,1
6674,114.0266015,22.63459071,1
6675,114.0267815,22.63459076,1
6676,114.0262419,22.63477006,1
6677,114.0264218,22.63477012,1
6678,114.0266018,22.63477018,1
6679,114.0267818,22.63477024,1
6680,114.0262422,22.63494953,1
6681,114.0264221,22.63494959,1
6682,114.0266021,22.63494965,1
6683,114.0267821,22.63494971,1
6684,114.0642175,22.6360386,1
6685,114.0643975,22.63603866,1
6686,114.0645774,22.63603871,1
6687,114.0647574,22.63603877,1
6688,114.0642178,22.63621806,1
6689,114.0643977,22.63621811,1
6690,114.0645777,22.63621817,1
6691,114.0647577,22.63621823,1
6692,114.0642181,22.63639751,1
6693,114.064398,22.63639757,1
6694,114.064578,22.63639763,1
6695,114.064758,22.63639769,1
6696,114.0642184,22.63657697,1
6697,114.0643983,22.63657702,1
6698,114.0645783,22.63657708,1
6699,114.0647583,22.63657714,1
6700,114.0642186,22.63675642,1
6701,114.0643986,22.63675648,1
6702,114.0645786,22.63675653,1
6703,114.0645789,22.63693598,1
6704,114.0201287,22.63835713,0
6705,114.0203087,22.63835719,0
6706,114.0204886,22.63835724,0
6707,114.019949,22.6385365,0
6708,114.020129,22.63853656,0
6709,114.020309,22.63853662,0
6710,114.0204889,22.63853668,0
6711,114.0206689,22.63853673,0
6712,114.0197693,22.63871587,0
6713,114.0199493,22.63871593,0
6714,114.0201293,22.63871599,0
6715,114.0203093,22.63871605,0
6716,114.0204892,22.63871611,0
6717,114.0206692,22.63871617,0
6718,114.0208492,22.63871622,0
6719,114.0197696,22.6388953,0
6720,114.0199496,22.63889536,0
6721,114.0201296,22.63889542,0
6722,114.0203096,22.63889548,0
6723,114.0204895,22.63889554,0
6724,114.0206695,22.63889559,0
6725,114.0208495,22.63889565,0
6726,114.0197699,22.63907473,0
6727,114.0199499,22.63907479,0
6728,114.0201299,22.63907485,0
6729,114.0203099,22.6390749,0
6730,114.0204898,22.63907496,0
6731,114.0206698,22.63907502,0
6732,114.0208498,22.63907508,0
6733,114.0197702,22.63925416,0
6734,114.0199502,22.63925421,0
6735,114.0201302,22.63925427,0
6736,114.0203102,22.63925433,0
6737,114.0204901,22.63925439,0
6738,114.0206701,22.63925445,0
6739,114.0208507,22.63961335,1
6740,114.0210306,22.63961341,1
6741,114.0212106,22.63961347,1
6742,114.0213906,22.63961353,1
6743,114.0215706,22.63961358,1
6744,114.0217505,22.63961364,1
6745,114.020671,22.63979271,1
6746,114.020851,22.63979277,1
6747,114.0210309,22.63979283,1
6748,114.0212109,22.63979289,1
6749,114.0213909,22.63979295,1
6750,114.0215709,22.63979301,1
6751,114.0217508,22.63979306,1
6752,114.0206713,22.63997213,1
6753,114.0208513,22.63997219,1
6754,114.0210313,22.63997225,1
6755,114.0212112,22.63997231,1
6756,114.0213912,22.63997237,1
6757,114.0215712,22.63997242,1
6758,114.0217511,22.63997248,1
6759,114.0204916,22.64015149,1
6760,114.0206716,22.64015155,1
6761,114.0208516,22.64015161,1
6762,114.0210316,22.64015167,1
6763,114.0212115,22.64015172,1
6764,114.0213915,22.64015178,1
6765,114.0215715,22.64015184,1
6766,114.0217514,22.6401519,1
6767,114.0206719,22.64033096,1
6768,114.0208519,22.64033102,1
6769,114.0210319,22.64033108,1
6770,114.0212118,22.64033114,1
6771,114.0213918,22.6403312,1
6772,114.0215718,22.64033126,1
6773,114.0210322,22.64051049,1
6774,114.0212121,22.64051055,1
6775,114.006284,22.64588735,1
6776,114.006464,22.64588741,1
6777,114.006644,22.64588747,1
6778,114.0388587,22.64589795,1
6779,114.0390387,22.64589801,1
6780,114.0061044,22.64606666,1
6781,114.0062843,22.64606672,1
6782,114.0064643,22.64606678,1
6783,114.0066443,22.64606684,1
6784,114.0386791,22.64607726,1
6785,114.038859,22.64607731,1
6786,114.039039,22.64607737,1
6787,114.039219,22.64607743,1
6788,114.0062847,22.64624608,1
6789,114.0064646,22.64624614,1
6790,114.0066446,22.6462462,1
6791,114.0388594,22.64625668,1
6792,114.0390393,22.64625674,1
6793,114.0392193,22.6462568,1
6794,114.0393993,22.64625685,1
6795,114.006465,22.6464255,1
6796,114.0388597,22.64643604,1
6797,114.0390396,22.6464361,1
6798,114.0392196,22.64643616,1
6799,114.0406869,22.51396845,1
6800,114.0408669,22.51396851,1
6801,114.0410468,22.51396857,1
6802,114.0405064,22.51414982,1
6803,114.0406864,22.51414988,1
6804,114.0408664,22.51414994,1
6805,114.0410463,22.51415,1
6806,114.040146,22.51433114,1
6807,114.040326,22.5143312,1
6808,114.0405059,22.51433126,1
6809,114.0406859,22.51433132,1
6810,114.0408659,22.51433138,1
6811,114.0399655,22.51451251,1
6812,114.0401455,22.51451257,1
6813,114.0403255,22.51451263,1
6814,114.0405054,22.51451269,1
6815,114.0406854,22.51451275,1
6816,114.0396051,22.51469382,1
6817,114.0397851,22.51469388,1
6818,114.039965,22.51469394,1
6819,114.040145,22.514694,1
6820,114.040325,22.51469406,1
6821,114.0405049,22.51469412,1
6822,114.0394246,22.51487519,1
6823,114.0396046,22.51487525,1
6824,114.0397846,22.51487531,1
6825,114.0399645,22.51487537,1
6826,114.0401445,22.51487543,1
6827,114.0403245,22.5148755,1
6828,114.0405044,22.51487556,1
6829,114.0390642,22.5150565,1
6830,114.0392442,22.51505656,1
6831,114.0394241,22.51505662,1
6832,114.0396041,22.51505668,1
6833,114.0397841,22.51505674,1
6834,114.039964,22.5150568,1
6835,114.040144,22.51505686,1
6836,114.040324,22.51505692,1
6837,114.0442833,22.51505826,1
6838,114.0444633,22.51505832,1
6839,114.0388837,22.51523787,1
6840,114.0390637,22.51523793,1
6841,114.0392437,22.51523799,1
6842,114.0394236,22.51523805,1
6843,114.0396036,22.51523811,1
6844,114.0397836,22.51523817,1
6845,114.0399635,22.51523823,1
6846,114.0401435,22.51523829,1
6847,114.0441028,22.51523962,1
6848,114.0442828,22.51523968,1
6849,114.0444628,22.51523975,1
6850,114.0446428,22.51523981,1
6851,114.0466224,22.51524047,0
6852,114.0388832,22.5154193,1
6853,114.0390632,22.51541936,1
6854,114.0392432,22.51541942,1
6855,114.0394231,22.51541948,1
6856,114.0396031,22.51541954,1
6857,114.0397831,22.5154196,1
6858,114.039963,22.51541966,1
6859,114.0439224,22.51542099,1
6860,114.0441024,22.51542105,1
6861,114.0442823,22.51542111,1
6862,114.0444623,22.51542117,1
6863,114.0446423,22.51542123,1
6864,114.0448222,22.51542129,1
6865,114.0450022,22.51542135,1
6866,114.0466219,22.5154219,0
6867,114.0390627,22.51560078,1
6868,114.0392427,22.51560084,1
6869,114.0394226,22.5156009,1
6870,114.0396026,22.51560096,1
6871,114.0397826,22.51560102,1
6872,114.0439219,22.51560242,1
6873,114.0441019,22.51560248,1
6874,114.0442818,22.51560254,1
6875,114.0444618,22.5156026,1
6876,114.0446418,22.51560266,1
6877,114.0448217,22.51560272,1
6878,114.0450017,22.51560278,1
6879,114.0451817,22.51560284,1
6880,114.0468014,22.51560338,0
6881,114.0390622,22.51578221,1
6882,114.0392422,22.51578227,1
6883,114.0394221,22.51578233,1
6884,114.0396021,22.51578239,1
6885,114.0437414,22.51578378,1
6886,114.0439214,22.51578384,1
6887,114.0441014,22.5157839,1
6888,114.0442813,22.51578396,1
6889,114.0444613,22.51578402,1
6890,114.0446413,22.51578408,1
6891,114.0448212,22.51578414,1
6892,114.0450012,22.5157842,1
6893,114.0451812,22.51578426,1
6894,114.0453612,22.51578432,1
6895,114.0455411,22.51578438,1
6896,114.0468009,22.51578481,0
6897,114.0469809,22.51578487,0
6898,114.0392417,22.51596369,1
6899,114.0394217,22.51596375,1
6900,114.0396016,22.51596381,1
6901,114.043561,22.51596514,1
6902,114.0437409,22.5159652,1
6903,114.0439209,22.51596526,1
6904,114.0441009,22.51596532,1
6905,114.0442808,22.51596538,1
6906,114.0444608,22.51596544,1
6907,114.0446408,22.5159655,1
6908,114.0448208,22.51596557,1
6909,114.0450007,22.51596563,1
6910,114.0451807,22.51596569,1
6911,114.0453607,22.51596575,1
6912,114.0455406,22.51596581,1
6913,114.0457206,22.51596587,1
6914,114.0469804,22.51596629,0
6915,114.0660571,22.51597269,1
6916,114.0381614,22.51614475,0
6917,114.0383413,22.51614481,0
6918,114.0385213,22.51614487,0
6919,114.0392412,22.51614511,1
6920,114.0394212,22.51614517,1
6921,114.0435605,22.51614656,1
6922,114.0437404,22.51614662,1
6923,114.0439204,22.51614668,1
6924,114.0441004,22.51614674,1
6925,114.0442803,22.51614681,1
6926,114.0444603,22.51614687,1
6927,114.0446403,22.51614693,1
6928,114.0448203,22.51614699,1
6929,114.0450002,22.51614705,1
6930,114.0451802,22.51614711,1
6931,114.0453602,22.51614717,1
6932,114.0455401,22.51614723,1
6933,114.0457201,22.51614729,1
6934,114.0459001,22.51614735,1
6935,114.04608,22.51614741,1
6936,114.0658767,22.51615405,1
6937,114.0660567,22.51615411,1
6938,114.0662366,22.51615417,1
6939,114.0379809,22.51632611,0
6940,114.0381609,22.51632617,0
6941,114.0383409,22.51632623,0
6942,114.0385208,22.51632629,0
6943,114.0387008,22.51632635,0
6944,114.04338,22.51632792,1
6945,114.04356,22.51632798,1
6946,114.0437399,22.51632804,1
6947,114.0439199,22.5163281,1
6948,114.0440999,22.51632816,1
6949,114.0442799,22.51632823,1
6950,114.0444598,22.51632829,1
6951,114.0446398,22.51632835,1
6952,114.0448198,22.51632841,1
6953,114.0449997,22.51632847,1
6954,114.0451797,22.51632853,1
6955,114.0453597,22.51632859,1
6956,114.0455396,22.51632865,1
6957,114.0457196,22.51632871,1
6958,114.0458996,22.51632877,1
6959,114.0460796,22.51632883,1
6960,114.0462595,22.51632889,1
6961,114.0658762,22.51633547,1
6962,114.0660562,22.51633553,1
6963,114.0662361,22.51633559,1
6964,114.0379804,22.51650753,0
